5681857.79	7428687.09	1-632	0.00	5681815.88	7428694.76	1-656	0.00
5681815.88	7428694.76	1-656	0.00	5681814.11	7428685.23	1-668	0.00
5681814.11	7428685.23	1-668	0.00	5681811.85	7428673.04	1-655	0.00
5681811.85	7428673.04	1-655	0.00	5681820.94	7428671.26	1-661	0.00
5681820.94	7428671.26	1-661	0.00	5681820.00	7428666.46	1-660	0.00
5681820.00	7428666.46	1-660	0.00	5681832.27	7428664.06	1-659	0.00
5681832.27	7428664.06	1-659	0.00	5681832.82	7428666.91	1-658	0.00
5681832.82	7428666.91	1-658	0.00	5681853.33	7428662.91	1-637	0.00
5681853.33	7428662.91	1-637	0.00	5681855.93	7428677.02	1-641	0.00
5681861.68	7428675.93	1-640	0.00	5681858.98	7428661.81	1-633	0.00
5681858.98	7428661.81	1-633	0.00	5681853.33	7428662.91	1-637	0.00
5681807.46	7428686.55	1-639	0.00	5681801.86	7428661.98	1-664	0.00
5682319.03	7427951.82	1-1127	0.00	5682315.25	7427957.01	1-1130	0.00
5682315.25	7427957.01	1-1130	0.00	5682308.10	7427966.84	1-1132	0.00
5682308.10	7427966.84	1-1132	0.00	5682304.04	7427972.42	1-1133	0.00
5682304.04	7427972.42	1-1133	0.00	5682297.94	7427980.81	1-1135	0.00
5681801.38	7428718.24	1-535	0.00	5681824.52	7428731.32	1-537	0.00
5682349.81	7428553.03	1-1286	0.60	5682578.49	7428515.45	1-1285	0.00
5682951.05	7429722.54	1-2262	0.00	5682950.87	7429715.04	1-10002	0.20
5683122.27	7429758.07	1-2459	0.00	5683221.19	7429767.19	1-2464	0.00
5683221.19	7429767.19	1-2464	0.00	5683327.42	7429776.69	1-2520	0.00
5683603.13	7429803.17	1-2581	0.00	5683653.01	7429808.30	1-2481	0.00
5683019.23	7429747.86	1-2451	0.00	5683017.12	7429761.65	1-2461	0.00
5682337.95	7429524.36	1-2191	0.00	5682341.18	7429531.18	1-2200	0.50
5682738.41	7429330.28	1-2081	0.10	5682753.51	7429340.15	1-2080	0.00
5682548.69	7429834.91	1-2557	0.00	5682545.97	7429936.50	O-5287	0.00
5683629.52	7429109.79	O-4381	0.00	5683625.17	7429124.68	O-4391	0.00
5682316.25	7429877.10	1-2629	0.00	5682336.35	7429974.82	O-5342	0.00
5682649.33	7429816.61	1-2548	0.00	5682634.93	7429920.55	O-5259	0.00
5681047.89	7428072.74	O-3243	0.00	5681493.00	7427919.70	1-961	0.00
5681496.31	7427918.57	1-889	0.00	5681529.40	7427907.19	1-2752	0.00
5681727.60	7428610.68	1-10016	0.00	5681730.74	7428618.37	1-540	0.00
5681496.55	7427716.29	1-67	0.00	5681530.93	7427720.79	1-974	0.00
5681533.09	7427717.32	1-10010	0.00	5681530.93	7427720.79	1-974	0.00
5682441.61	7429849.70	1-10014	0.00	5682443.01	7429851.09	1-1449	0.00
5681571.87	7427670.65	1-10006	0.00	5681572.86	7427668.02	O-2804	0.00
5681539.65	7427702.14	1-856	0.00	5681533.09	7427717.32	1-10010	0.00
5681903.99	7428317.22	1-1232	0.00	5681892.58	7428320.91	1-1092	0.00
5683646.60	7429819.18	1-2480	0.00	5683647.17	7429818.03	1-10030	0.00
5683647.17	7429818.03	1-10030	0.00	5683653.01	7429808.30	1-2481	0.00
5683017.12	7429761.65	1-2461	0.00	5683071.39	7429766.61	1-2465	0.00
