19-1909	5684749.92	7423754.24	0.00	19-2236	5684751.32	7423764.01	0.00
19-2236	5684751.32	7423764.01	0.00	19-2263	5684751.91	7423768.12	0.00
19-923	5684753.00	7423775.75	0.00	19-2263	5684751.91	7423768.12	0.00
19-923	5684753.00	7423775.75	0.00	19-1465	5684755.16	7423784.96	0.00
BRAK	5684762.55	7423884.62	-	19-562	5684764.41	7423860.90	0.00
19-483	5684764.90	7423855.88	0.00	19-562	5684764.41	7423860.90	0.00
BRAK	5684762.55	7423884.62	-	19-558	5684761.56	7423897.14	0.00
19-558	5684761.56	7423897.14	0.00	19-559	5684763.17	7423914.83	0.00
19-1475	5684759.31	7423832.39	0.20	19-1480	5684743.43	7423832.84	0.00
19-1475	5684759.31	7423832.39	0.20	19-1474	5684760.36	7423837.79	0.00
19-1475	5684759.31	7423832.39	0.20	19-1476	5684756.54	7423818.15	0.00
19-1473	5684760.93	7423845.27	0.00	19-1474	5684760.36	7423837.79	0.00
19-1472	5684761.50	7423852.77	0.00	19-1473	5684760.93	7423845.27	0.00
19-1473	5684760.93	7423845.27	0.00	19-368	5684714.45	7423930.86	0.00
19-1471	5684761.12	7423858.53	0.00	19-1472	5684761.50	7423852.77	0.00
19-1471	5684761.12	7423858.53	0.00	19-1563	5684755.46	7423875.29	0.00
19-1470	5684760.37	7423869.90	0.00	19-1471	5684761.12	7423858.53	0.00
19-1470	5684760.37	7423869.90	0.00	19-1595	5684757.93	7423876.98	0.00
19-1469	5684758.58	7423896.91	0.00	19-1470	5684760.37	7423869.90	0.00
19-598	5684791.20	7424009.98	0.00	19-599	5684792.59	7424032.72	0.00
19-1017	5684794.51	7424064.81	0.00	19-599	5684792.59	7424032.72	0.00
19-509	5684788.28	7424010.65	0.00	19-505	5684788.67	7424033.29	0.00
19-505	5684788.67	7424033.29	0.00	19-502	5684647.46	7424294.66	0.00
19-606	5684786.27	7423993.26	0.00	19-598	5684791.20	7424009.98	0.00
19-509	5684788.28	7424010.65	0.00	19-510	5684776.95	7423972.25	0.00
19-599	5684792.59	7424032.72	0.00	19-604	5684816.89	7423986.68	0.00
19-606	5684786.27	7423993.26	0.00	19-608	5684795.62	7423975.79	0.00
19-605	5684785.03	7423989.05	0.00	19-611	5684818.08	7423926.56	0.00
19-605	5684785.03	7423989.05	0.00	19-606	5684786.27	7423993.26	0.00
19-605	5684785.03	7423989.05	0.00	19-597	5684779.87	7423971.58	0.00
19-510	5684776.95	7423972.25	0.00	19-506	5684772.87	7423958.22	0.00
19-506	5684772.87	7423958.22	0.00	19-484	5684770.89	7423961.44	0.00
19-2469	5684774.95	7423954.85	0.00	19-597	5684779.87	7423971.58	0.00
19-560	5684791.24	7423928.26	0.00	19-2469	5684774.95	7423954.85	0.00
19-561	5684767.53	7423929.66	0.00	19-2469	5684774.95	7423954.85	0.00
19-506	5684772.87	7423958.22	0.00	19-1922	5684760.19	7423914.60	0.00
19-569	5684766.50	7423926.15	0.00	19-559	5684763.17	7423914.83	0.00
19-569	5684766.50	7423926.15	0.00	19-561	5684767.53	7423929.66	0.00
19-569	5684766.50	7423926.15	0.00	19-568	5684781.21	7423904.42	0.00
19-560	5684791.24	7423928.26	0.00	19-561	5684767.53	7423929.66	0.00
19-485	5684788.78	7424039.73	0.00	19-505	5684788.67	7424033.29	0.00
19-504	5684788.64	7424041.58	0.00	19-485	5684788.78	7424039.73	0.00
19-1118	5684788.43	7424051.80	0.00	19-504	5684788.64	7424041.58	0.00
19-1117	5684786.92	7424066.13	0.00	19-1118	5684788.43	7424051.80	0.00
19-1116	5684782.92	7424082.37	0.00	19-1117	5684786.92	7424066.13	0.00
19-1017	5684794.51	7424064.81	0.00	19-1021	5684795.33	7424069.22	0.00
19-1017	5684794.51	7424064.81	0.00	19-1027	5684804.58	7424036.66	0.00
19-1259	5684796.82	7424073.31	0.00	19-1021	5684795.33	7424069.22	0.00
19-1262	5684772.99	7424121.69	0.00	19-1021	5684795.33	7424069.22	0.00
19-1261	5684687.45	7424398.35	0.00	19-1262	5684772.99	7424121.69	0.00
19-1332	5684684.61	7424397.36	0.00	19-52	5684770.13	7424120.81	0.00
19-52	5684770.13	7424120.81	0.00	19-1115	5684776.19	7424101.67	0.00
19-1116	5684782.92	7424082.37	0.00	19-1115	5684776.19	7424101.67	0.00
19-1120	5684760.33	7424093.94	0.00	19-1115	5684776.19	7424101.67	0.00
O-112	5684672.93	7424442.63	0.00	19-1261	5684687.45	7424398.35	0.00
O-108	5684668.25	7424440.94	0.00	19-1332	5684684.61	7424397.36	0.00
19-370	5684766.45	7424130.20	0.00	19-1115	5684776.19	7424101.67	0.00
O-84	5684499.64	7424379.44	0.00	O-86	5684521.42	7424387.41	0.00
O-86	5684521.42	7424387.41	0.00	19-503	5684575.60	7424295.20	0.00
O-86	5684521.42	7424387.41	0.00	O-94	5684588.42	7424411.91	0.00
O-95	5684599.73	7424416.05	0.00	O-94	5684588.42	7424411.91	0.00
O-94	5684588.42	7424411.91	0.00	19-1335	5684601.34	7424388.00	0.00
19-370	5684766.45	7424130.20	0.00	19-1199	5684757.89	7424155.60	0.00
19-371	5684744.50	7424123.15	0.00	19-370	5684766.45	7424130.20	0.00
19-1211	5684731.73	7424146.78	0.00	19-1199	5684757.89	7424155.60	0.00
19-372	5684751.87	7424173.48	0.00	19-1199	5684757.89	7424155.60	0.00
19-373	5684722.52	7424163.81	0.00	19-372	5684751.87	7424173.48	0.00
19-372	5684751.87	7424173.48	0.00	19-1201	5684745.36	7424194.03	0.00
19-1201	5684745.36	7424194.03	0.00	19-1202	5684734.23	7424229.84	0.00
19-1213	5684693.65	7424217.23	0.00	19-1202	5684734.23	7424229.84	0.00
19-1202	5684734.23	7424229.84	0.00	19-1203	5684723.84	7424263.26	0.00
19-1214	5684676.71	7424248.57	0.00	19-1203	5684723.84	7424263.26	0.00
19-1204	5684713.49	7424296.54	0.00	19-1203	5684723.84	7424263.26	0.00
19-504	5684788.64	7424041.58	0.00	19-1120	5684760.33	7424093.94	0.00
19-1481	5684714.34	7423833.30	0.00	19-1480	5684743.43	7423832.84	0.00
19-1481	5684714.34	7423833.30	0.00	19-2476	5684718.64	7423825.90	0.10
19-1482	5684718.65	7423819.74	0.00	19-1484	5684707.50	7423816.40	0.00
19-1484	5684707.50	7423816.40	0.00	19-1485	5684580.57	7424063.00	0.00
19-1481	5684714.34	7423833.30	0.00	19-1548	5684645.28	7423964.01	0.00
19-1480	5684743.43	7423832.84	0.00	19-1551	5684671.92	7423974.95	0.00
19-1551	5684671.92	7423974.95	0.00	19-1548	5684645.28	7423964.01	0.00
19-1551	5684671.92	7423974.95	0.00	19-1552	5684684.78	7423980.24	0.00
19-387	5684689.80	7423975.80	0.00	19-1552	5684684.78	7423980.24	0.00
19-368	5684714.45	7423930.86	0.00	19-1566	5684690.07	7423975.66	0.00
19-387	5684689.80	7423975.80	0.00	19-1566	5684690.07	7423975.66	0.00
19-1640	5684674.38	7423989.49	0.00	19-1552	5684684.78	7423980.24	0.00
19-1930	5684623.90	7424004.48	0.00	19-1548	5684645.28	7423964.01	0.00
19-1636	5684625.87	7424103.34	0.00	19-1638	5684654.08	7424048.46	0.00
19-1637	5684645.53	7424080.11	0.00	19-1638	5684654.08	7424048.46	0.00
19-1639	5684654.65	7424027.89	0.00	19-1638	5684654.08	7424048.46	0.00
19-396	5684633.48	7424094.10	0.00	19-1636	5684625.87	7424103.34	0.00
19-1635	5684605.26	7424128.34	0.00	19-1636	5684625.87	7424103.34	0.00
19-1504	5684569.58	7423851.27	0.00	19-164	5684505.52	7423824.14	0.00
19-1503	5684527.52	7423909.71	0.00	19-1504	5684569.58	7423851.27	0.00
19-165	5684481.84	7423887.88	0.00	19-1503	5684527.52	7423909.71	0.00
19-165	5684481.84	7423887.88	0.00	19-218	5684479.04	7423896.15	0.00
19-165	5684481.84	7423887.88	0.00	19-166	5684493.22	7423854.18	0.00
19-164	5684505.52	7423824.14	0.00	19-166	5684493.22	7423854.18	0.00
19-219	5684514.46	7423802.30	0.00	19-164	5684505.52	7423824.14	0.00
19-440	5685889.04	7424916.04	0.00	O-365	5685335.25	7424998.40	0.00
19-1373	5685620.47	7424563.03	0.00	19-1337	5685511.95	7424526.12	0.00
19-1337	5685511.95	7424526.12	0.00	19-1851	5685522.47	7424498.70	0.00
19-1336	5685495.71	7424568.47	0.00	19-1337	5685511.95	7424526.12	0.00
19-1374	5685604.25	7424605.37	0.00	19-1336	5685495.71	7424568.47	0.00
19-1852	5685491.48	7424579.48	0.00	19-1336	5685495.71	7424568.47	0.00
BRAK	5684776.86	7423819.23	-	19-2244	5684764.02	7423842.15	0.00
19-2479	5685298.44	7423888.24	0.10	19-2478	5685300.83	7423877.53	0.00
19-2478	5685300.83	7423877.53	0.00	19-1569	5685304.85	7423867.28	0.00
19-2476	5684718.64	7423825.90	0.10	19-1482	5684718.65	7423819.74	0.00
19-566	5684774.90	7423879.85	0.00	19-565	5684762.78	7423881.63	0.00
19-1201	5684745.36	7424194.03	0.00	19-1212	5684711.81	7424183.63	0.00
